ID,CCAvg,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard,Age,Family,ZIPCode,FirstName,LastName,Education,Experience,Income
4231,2.8,202,0,0,0,1,1,62.0,2.0,92093.0,Don,Luevano,1,36,115
4232,1.8,227,0,0,0,1,0,56.0,1.0,93106.0,Calvin,Case,3,32,60
4233,1.8,0,0,0,0,0,0,39.0,1.0,94116.0,Martha,Debellis,1,15,53
4234,3.3,0,0,0,0,1,0,32.0,2.0,95929.0,Elizabeth,Carter,1,7,134
4235,0.8,0,0,0,0,1,0,50.0,1.0,93555.0,Derek,Stewart,3,24,91
4236,0.2,0,0,0,0,1,0,27.0,2.0,92173.0,Dennis,Smith,1,1,91
4237,3.9,0,0,0,0,1,1,37.0,2.0,91342.0,Von,Thomas,1,12,128
4238,4.4,0,0,1,0,0,0,60.0,3.0,90401.0,Janet,Beck,1,34,78
4239,7.6,464,0,0,0,1,0,43.0,2.0,92093.0,Marilyn,Park,1,19,161
4240,2.2,0,0,0,0,1,0,62.0,3.0,92182.0,Leigh,Smith,3,36,60
4241,4.1,509,0,1,0,0,0,39.0,1.0,95064.0,Sara,Poteat,1,14,161
4242,2.0,0,0,0,0,1,1,34.0,4.0,95054.0,Dawn,Evey,2,9,40
4243,0.2,0,0,0,0,1,0,46.0,1.0,94720.0,April,Goldberg,2,21,68
4244,0.7,0,0,0,0,1,0,46.0,3.0,94550.0,Jamie,Jordan,1,22,74
4245,2.0,93,0,0,0,1,0,51.0,3.0,92121.0,Morris,Woods,2,26,55
4246,3.5,0,0,0,0,0,1,44.0,1.0,90630.0,Ida,Baskin,1,20,145
4247,1.5,0,0,0,0,0,0,60.0,1.0,94920.0,Brandon,Womer,2,35,24
4248,0.8,0,0,0,0,1,0,65.0,1.0,90210.0,Melissa,Rauh,2,39,10
4249,3.9,0,0,1,0,1,0,58.0,2.0,90720.0,Rickey,Bierman,1,33,138
4250,2.1,0,0,0,0,1,0,37.0,4.0,91942.0,George,Richards,3,12,63
4251,0.1,0,0,0,0,0,1,52.0,4.0,90041.0,Sara,Massey,3,28,54
4252,0.9,0,0,0,0,1,0,42.0,3.0,95064.0,Jayson,Shufelt,3,16,62
4253,0.1,0,0,0,0,0,0,54.0,1.0,91107.0,Frederick,Vos,3,29,81
4254,3.0,0,0,0,0,1,1,54.0,3.0,90601.0,Lulu,Holmes,2,28,61
4255,1.6,0,0,0,0,1,0,51.0,1.0,91711.0,Geraldine,Montgomery,3,27,68
4256,2.8,0,0,0,0,1,0,59.0,2.0,90095.0,Bessie,Aguilar,1,35,78
4257,7.6,157,0,0,0,0,0,41.0,2.0,91311.0,James,Rose,1,17,165
4258,2.2,0,0,0,0,0,1,43.0,3.0,95762.0,Christopher,Meres,2,17,48
4259,7.2,0,1,0,0,1,0,52.0,3.0,92660.0,Philip,Roberts,2,26,155
4260,3.7,251,1,0,0,0,1,52.0,2.0,94920.0,Donald,Rice,3,26,158
4261,1.4,0,0,0,0,1,0,57.0,1.0,94105.0,John,Adams,1,31,52
4262,0.8,0,0,0,0,0,0,53.0,4.0,92507.0,Dale,Massey,1,28,18
4263,1.7,0,0,0,0,0,0,58.0,4.0,92093.0,Steven,Morey,1,33,42
4264,0.2,0,0,0,0,0,0,59.0,2.0,94542.0,Ruth,Watt,3,33,18
4265,0.3,0,0,1,1,1,1,57.0,2.0,94304.0,Blaine,Kleckner,1,31,40
4266,0.6,0,0,1,1,1,0,27.0,4.0,93943.0,Melissa,Smith,2,2,44
4267,0.2,87,0,0,0,0,1,42.0,1.0,94015.0,Gilbert,Peters,1,16,11
4268,5.7,0,1,0,0,1,0,52.0,2.0,91902.0,Mabel,Grijalva,2,26,194
4269,2.4,0,0,0,0,1,0,49.0,2.0,95616.0,Julie,Smith,2,23,108
4270,0.5,0,0,0,0,0,0,47.0,4.0,92518.0,Vivian,Bellows,2,23,12
4271,1.5,94,0,0,0,1,1,45.0,3.0,93117.0,Mary,Robertson,1,19,19
4272,6.33,0,0,0,0,0,0,25.0,1.0,92507.0,Leslie,English,1,1,150
4273,1.9,0,0,0,0,1,0,47.0,4.0,92647.0,Connie,Felix,3,22,89
4274,3.8,0,0,1,0,0,1,44.0,2.0,95812.0,Molly,Miller,3,19,83
4275,2.0,0,0,0,0,1,0,30.0,4.0,91380.0,Charles,Porter,2,3,79
4276,3.4,0,0,0,0,0,0,63.0,4.0,95616.0,Frieda,Lehoux,2,38,102
4277,7.3,0,0,0,0,1,1,50.0,1.0,92717.0,Louis,Salerno,1,24,155
4278,3.5,0,0,0,0,1,0,40.0,1.0,92612.0,Steven,Ham,1,16,138
4279,1.7,0,0,0,0,1,1,56.0,3.0,92028.0,Mark,Quintero,1,31,51
4280,1.8,86,0,0,0,1,1,39.0,2.0,94608.0,Alejandro,Herrera,2,15,80
4281,3.3,0,0,1,1,1,1,42.0,2.0,95136.0,Chad,Walker,1,18,135
4282,1.5,162,0,0,0,0,1,28.0,4.0,94949.0,Jason,Gomez,2,1,34
4283,6.33,0,1,1,1,1,0,26.0,3.0,92093.0,Monte,Benally,3,0,195
4284,2.2,217,0,0,1,1,1,58.0,3.0,91320.0,Edith,Mims,3,32,62
4285,3.3,243,0,0,0,0,0,38.0,2.0,94305.0,Dominic,Bobo,1,13,173
4286,7.2,0,0,0,0,1,0,23.0,2.0,93555.0,Jeffrey,Roemer,1,-3,149
4287,0.2,131,0,0,0,1,1,53.0,1.0,93955.0,William,Evans,1,29,20
4288,2.5,0,0,0,0,1,1,54.0,4.0,95207.0,Rose,Exum,1,28,42
4289,0.6,0,0,0,0,0,1,42.0,1.0,94010.0,Herbert,Raby,3,17,28
4290,1.9,0,0,0,0,1,0,54.0,1.0,90254.0,Jerry,Hernanez,2,28,95
4291,0.0,0,0,0,0,1,0,66.0,2.0,94596.0,Michelle,Carpenter,3,42,95
4292,0.1,124,0,0,0,1,0,46.0,1.0,90034.0,Shirley,Austin,1,21,34
4293,4.3,205,1,0,0,0,0,63.0,2.0,94131.0,Patti,Stockton,3,37,191
4294,1.5,173,0,0,0,1,1,63.0,2.0,90034.0,Diana,Guerra,1,38,41
4295,7.4,481,0,0,0,1,0,58.0,1.0,92110.0,Gayle,Pearson,1,34,150
4296,0.0,146,0,0,0,0,0,65.0,2.0,91360.0,Mary,Bragg,3,41,91
4297,2.2,0,0,0,0,1,0,35.0,4.0,94709.0,Betty,Gomez,2,9,84
4298,3.4,140,0,0,0,1,0,33.0,4.0,92110.0,Kimberly,Leary,1,9,73
4299,0.3,0,0,0,0,1,0,43.0,1.0,93106.0,Jodie,Gero,1,19,122
4300,2.6,133,0,0,0,1,0,30.0,1.0,90065.0,Rita,Sims,2,5,73
4301,0.3,0,0,0,0,1,0,61.0,2.0,95973.0,Samuel,Dimartino,3,37,20
4302,1.1,281,1,0,1,1,0,49.0,4.0,92677.0,Matthew,Macdonald,1,24,130
4303,3.4,0,1,0,0,0,0,52.0,3.0,92037.0,Karl,Alonso,3,27,85
4304,3.3,0,0,0,0,1,1,45.0,2.0,94550.0,Lona,Strickland,1,21,134
4305,1.8,80,0,0,0,1,0,64.0,3.0,95678.0,Darleen,Green,2,39,98
4306,1.6,0,0,1,0,0,0,26.0,2.0,91709.0,Michael,Green,3,1,54
4307,2.0,0,0,0,0,1,0,35.0,3.0,92123.0,Tiffiny,Knowles,1,11,41
4308,6.0,0,1,0,0,1,0,45.0,4.0,94928.0,Jeannie,Orear,3,19,128
4309,2.6,308,1,0,0,0,0,44.0,3.0,94115.0,Gloria,Rolle,1,20,132
4310,2.9,0,1,0,0,1,0,34.0,1.0,94025.0,Hector,Fox,3,8,188
4311,6.1,0,1,0,1,1,1,65.0,4.0,94143.0,William,Christofferso,2,41,170
4312,0.9,111,0,0,0,0,0,32.0,3.0,90034.0,Joshua,Christmas,3,8,14
4313,2.8,0,0,0,0,1,0,41.0,1.0,95616.0,Gabriela,Eller,3,15,93
4314,2.7,0,0,0,0,1,1,52.0,1.0,94596.0,Thomas,Obrien,2,28,79
4315,2.2,0,0,0,0,0,0,35.0,4.0,94305.0,Taylor,Burdette,2,9,79
4316,1.8,119,0,0,0,1,0,51.0,4.0,90024.0,Karen,Jones,3,26,62
4317,0.2,0,0,1,0,1,0,30.0,2.0,91950.0,Kevin,Strauss,1,6,95
4318,1.3,0,0,0,0,1,0,58.0,4.0,92672.0,Christopher,Corcoran,3,33,60
4319,1.5,0,0,0,0,0,1,49.0,1.0,92374.0,Amy,Louis,2,23,75
4320,0.1,0,0,0,0,0,1,63.0,4.0,91320.0,Ashley,Fields,2,38,85
4321,4.1,0,0,0,0,1,0,40.0,1.0,94801.0,Kathrine,Ainsworth,1,15,143
4322,2.0,112,0,0,0,0,1,27.0,1.0,92717.0,Sarah,Burris,2,0,34
4323,1.7,0,0,0,0,0,0,38.0,2.0,91320.0,Michael,Boese,1,14,44
4324,0.9,151,0,1,0,1,0,52.0,4.0,92008.0,Lee,Ortega,2,28,31
4325,0.8,111,0,0,0,1,0,49.0,4.0,94538.0,Megan,Brown,1,24,13
4326,1.5,0,0,0,0,1,1,59.0,4.0,95616.0,Joseph,Hernandez,1,35,52
4327,0.2,102,0,0,0,1,0,32.0,1.0,95136.0,Margaret,Sabol,3,8,42
4328,2.1,139,0,0,0,0,1,30.0,4.0,91775.0,Lois,Jones,3,4,102
4329,6.4,0,1,1,1,1,0,64.0,2.0,95039.0,Linda,Shaffer,3,38,143
4330,0.7,0,0,0,0,1,0,59.0,4.0,94063.0,Charlotte,Hopson,3,33,10
4331,1.1,0,0,0,0,0,0,62.0,1.0,90401.0,James,Moriarity,3,37,44
4332,6.0,306,0,1,1,1,1,61.0,2.0,94720.0,Ollie,Miller,1,37,158
4333,1.0,0,0,0,0,0,1,53.0,2.0,92672.0,Edgar,Jackson,2,26,12
4334,1.2,139,0,0,0,1,0,51.0,1.0,90095.0,John,Lewis,1,26,59
4335,1.9,0,0,0,0,0,0,55.0,1.0,92130.0,Thomas,Jones,2,29,92
4336,2.8,0,0,0,0,0,1,36.0,2.0,94542.0,Guadalupe,Win,1,10,82
4337,0.0,0,0,0,0,0,0,44.0,4.0,90509.0,Matthew,Miller,2,19,44
4338,3.2,0,1,0,0,0,0,26.0,2.0,93010.0,Elizabeth,Thomas,2,2,182
4339,0.4,0,0,0,0,1,0,54.0,2.0,92121.0,Cecelia,Barreto,1,30,121
4340,1.7,0,0,0,0,0,1,35.0,1.0,95518.0,Joseph,Archibald,1,11,38
4341,2.7,0,0,1,1,0,1,34.0,2.0,90024.0,Harold,Jemison,1,10,92
4342,1.6,0,0,0,0,0,0,28.0,2.0,94305.0,Charles,Wyatt,3,3,53
4343,2.3,83,0,1,0,1,0,32.0,3.0,93611.0,Ryan,Perez,1,7,45
4344,3.6,0,0,1,0,1,0,38.0,1.0,95422.0,James,Veno,2,14,63
4345,8.1,0,0,0,0,1,0,53.0,1.0,95051.0,Eugene,Herrod,1,28,181
4346,4.2,577,1,0,1,1,1,26.0,2.0,94608.0,Allen,Scott,3,1,184
4347,0.5,136,0,0,1,1,1,45.0,3.0,94970.0,Edwin,Stickney,1,21,33
4348,0.2,0,0,0,0,1,0,58.0,3.0,90024.0,Roger,Wilson,1,33,22
4349,2.7,0,0,0,0,0,0,59.0,2.0,92093.0,Daniel,Warman,1,33,99
4350,1.0,193,0,0,0,0,0,45.0,3.0,90089.0,Virginia,Los,2,18,44
4351,3.4,0,0,0,0,0,1,64.0,4.0,95134.0,Brenda,Wilson,2,39,101
4352,2.0,0,0,0,0,1,1,30.0,1.0,94132.0,Barbara,Sturrock,2,3,32
4353,2.67,0,0,0,0,1,0,40.0,4.0,94305.0,Richard,Curiel,1,16,59
4354,0.5,0,0,0,0,1,1,61.0,2.0,94015.0,Raymond,Deberry,2,36,25
4355,5.6,0,1,0,0,0,0,40.0,3.0,93940.0,Michael,Shortino,1,16,140
4356,0.75,0,0,0,0,1,0,40.0,1.0,94720.0,Billie,Mckinney,3,10,29
4357,0.7,0,0,0,0,0,0,43.0,1.0,90630.0,Jose,Green,1,19,35
4358,6.3,0,1,1,1,1,1,39.0,4.0,93302.0,Wesley,Read,1,14,141
4359,2.0,79,0,0,0,0,0,35.0,4.0,92672.0,Clarence,Rettig,3,11,75
4360,2.8,0,0,0,0,1,0,38.0,2.0,95054.0,Mabel,Thomas,1,12,58
4361,1.1,0,0,0,0,0,0,67.0,2.0,90024.0,Stephanie,Garcia,1,43,41
4362,2.0,196,0,0,0,0,1,55.0,2.0,93940.0,Laquanda,Hawkins,2,30,42
4363,1.1,0,0,0,0,0,0,28.0,3.0,93940.0,Janet,Moody,2,2,55
4364,0.3,84,0,0,0,1,0,30.0,4.0,93711.0,Anne,Robinson,2,4,18
4365,2.3,0,0,1,0,0,0,59.0,4.0,92121.0,Todd,Ignacio,3,35,75
4366,2.5,0,0,0,0,0,0,26.0,2.0,95020.0,Christopher,Bellmay,1,2,85
4367,1.1,0,0,0,0,0,0,52.0,4.0,90089.0,Willie,Piper,2,28,43
4368,3.9,319,0,0,0,1,1,40.0,2.0,90250.0,Kevin,Long,1,15,149
4369,1.0,0,0,1,1,1,1,31.0,2.0,93943.0,Ann,Wollschlager,2,7,25
4370,0.4,103,0,0,0,1,1,50.0,4.0,94005.0,Lester,King,2,25,19
4371,0.4,0,0,0,0,0,0,27.0,1.0,93524.0,Ernest,Chairez,3,3,18
4372,0.6,0,0,0,0,1,0,64.0,4.0,90024.0,Robert,Sherwood,2,39,13
4373,2.4,0,0,0,0,0,0,34.0,1.0,91765.0,Barbara,Horton,2,10,41
4374,4.3,0,0,0,0,1,0,30.0,1.0,94501.0,Karen,Hill,1,6,139
4375,2.33,131,0,0,1,1,1,39.0,3.0,93955.0,Jordan,Petterson,1,15,62
4376,2.0,130,0,0,0,0,0,34.0,3.0,90032.0,Pamela,Darden,1,10,51
4377,3.0,272,0,0,0,1,0,40.0,3.0,93950.0,Carla,Sparacio,1,15,71
4378,2.7,0,1,0,0,1,0,33.0,1.0,92507.0,Donna,Howell,3,8,145
4379,1.2,138,0,0,0,1,0,38.0,4.0,91768.0,Virginia,Castillo,2,12,45
4380,1.9,0,0,0,0,1,0,42.0,4.0,93023.0,Kyle,Taylor,3,17,53
4381,1.5,0,0,0,0,1,0,37.0,1.0,94105.0,Natalie,Johnson,3,13,64
4382,0.8,0,0,0,0,1,0,33.0,4.0,94542.0,Ronald,Walsh,1,8,39
4383,2.2,0,0,1,0,0,0,60.0,3.0,92182.0,Evelyn,Jones,3,34,38
4384,2.5,0,0,0,0,1,0,28.0,3.0,94709.0,Larry,Gonzales,1,4,85
4385,2.7,0,0,0,0,0,1,45.0,3.0,92717.0,Sandra,Newsome,2,20,61
4386,1.2,127,0,0,0,1,1,56.0,1.0,94610.0,Karen,Diederich,3,32,23
4387,2.4,330,0,0,0,0,0,53.0,1.0,94305.0,Charles,Hail,1,27,122
4388,0.7,0,0,0,0,0,0,37.0,4.0,91380.0,Ruben,Vance,3,12,72
4389,7.3,0,0,0,0,0,0,47.0,1.0,90840.0,Lisa,Adkins,1,21,123
4390,1.6,0,0,1,1,1,1,58.0,1.0,90057.0,Jessica,Leslie,1,32,40
4391,2.8,0,0,0,0,1,0,52.0,4.0,95134.0,Lorraine,Babb,2,26,62
4392,3.3,0,0,0,0,0,1,46.0,2.0,94105.0,Jennifer,Kalman,1,22,113
4393,3.8,0,0,0,0,0,0,52.0,4.0,92634.0,Rodney,Bruner,2,27,81
4394,1.6,0,0,0,0,0,0,24.0,4.0,95521.0,Danny,Porter,1,0,59
4395,0.7,103,0,0,0,0,0,57.0,2.0,94523.0,Rachel,Fowler,2,31,25
4396,0.6,0,0,0,0,1,1,66.0,4.0,94720.0,Diana,Alston,2,41,25
4397,0.5,0,0,0,0,1,0,30.0,4.0,95014.0,William,Jones,3,5,14
4398,0.1,0,0,0,0,1,0,48.0,1.0,90058.0,Ronald,Renner,1,23,19
4399,2.5,0,0,0,0,0,0,63.0,1.0,91942.0,Daniel,Feliciano,3,37,61
4400,0.1,0,0,0,0,0,0,48.0,1.0,94904.0,James,Luby,1,23,21
4401,1.33,0,0,0,0,1,0,34.0,1.0,94143.0,Jaime,Hartline,1,10,44
4402,1.5,0,0,0,0,0,1,60.0,3.0,91902.0,Emely,Leri,1,35,42
4403,1.4,207,0,1,0,0,0,55.0,1.0,90095.0,Preston,Cecil,3,25,52
4404,0.0,0,0,0,0,0,0,50.0,1.0,92064.0,Joe,Moore,1,24,112
4405,0.4,0,0,0,0,0,0,29.0,1.0,94301.0,Jenny,Deegan,3,5,34
4406,1.7,245,0,0,0,1,0,61.0,2.0,91320.0,Arthur,Schrunk,3,35,83
4407,0.4,137,0,0,0,1,0,50.0,4.0,95133.0,Stephen,Wills,2,25,24
4408,1.7,0,0,0,0,1,1,37.0,2.0,90755.0,Brenda,Delagarza,2,13,71
4409,2.3,0,1,0,1,1,1,64.0,2.0,93403.0,June,Finch,2,40,181
4410,0.2,102,0,0,0,1,0,43.0,4.0,91765.0,Justin,Corda,3,19,75
4411,3.0,0,0,0,0,0,0,39.0,2.0,91614.0,George,Montgomery,1,14,153
4412,1.8,0,0,0,0,1,1,23.0,2.0,90291.0,Michael,Brown,2,-2,75
4413,0.4,0,0,0,0,0,0,34.0,4.0,91711.0,Donald,Moret,2,10,19
4414,1.5,0,0,0,0,0,1,29.0,4.0,91775.0,Will,Querta,2,2,31
4415,8.5,0,1,1,1,1,0,33.0,3.0,94720.0,Maria,Johnson,1,8,178
4416,1.5,220,0,0,0,0,1,60.0,2.0,90245.0,Rhonda,Livingston,1,35,65
4417,0.3,97,0,0,0,0,0,49.0,1.0,94720.0,Kathy,Sheppard,1,25,8
4418,1.1,0,0,0,0,1,0,54.0,2.0,92374.0,Ollie,Ralph,1,28,92
4419,1.8,198,1,0,0,1,0,59.0,4.0,95125.0,Julia,Venegas,1,34,145
4420,3.7,272,0,0,0,0,0,42.0,1.0,93065.0,Terrell,Nielson,3,17,85
4421,4.7,0,0,0,0,1,0,62.0,1.0,92130.0,Elwood,Skinner,1,38,149
4422,0.6,100,0,0,0,1,1,63.0,4.0,94707.0,Madie,Young,2,38,9
4423,3.8,422,1,0,1,1,1,57.0,2.0,94607.0,Jack,Dunn,3,31,164
4424,0.5,100,0,1,0,0,0,61.0,3.0,95816.0,Lawrence,Spencer,2,36,40
4425,2.5,0,0,0,0,0,1,35.0,1.0,93943.0,Michael,Leonhart,3,10,54
4426,4.0,301,1,0,0,1,0,26.0,2.0,95973.0,Edmund,Mclane,3,0,164
4427,4.6,0,0,0,0,1,0,33.0,1.0,95814.0,Joseph,Lynch,1,8,140
4428,0.4,0,0,0,0,0,0,31.0,1.0,91711.0,Harold,Marchetti,3,7,18
4429,1.0,0,0,1,0,1,0,51.0,4.0,95818.0,Fredrick,Quigley,1,27,12
4430,2.7,0,0,0,0,1,0,55.0,2.0,94720.0,Douglas,Pugsley,1,29,140
4431,0.8,0,0,0,0,1,1,38.0,2.0,94588.0,Lynn,Harris,3,12,24
4432,1.8,0,0,0,0,1,0,38.0,2.0,92806.0,Margaret,Norrington,1,12,60
4433,0.8,0,0,0,0,1,0,53.0,2.0,92660.0,Stephen,Price,3,27,50
4434,1.9,0,0,0,0,0,1,62.0,1.0,92612.0,Tawanna,Lohr,2,38,44
4435,2.2,110,0,0,0,1,0,35.0,4.0,94596.0,Denese,Menzel,2,9,51
4436,1.3,116,0,0,0,0,0,46.0,2.0,90840.0,David,Glenn,1,21,34
4437,0.5,0,0,0,0,1,0,60.0,2.0,90095.0,Dan,Ufford,2,35,33
4438,1.5,0,0,0,0,1,0,63.0,2.0,92507.0,Everett,Fenton,1,38,63
4439,0.0,0,0,0,0,0,0,43.0,2.0,90025.0,Susan,Boyd,3,18,22
4440,3.6,0,1,0,0,0,1,33.0,2.0,94542.0,Leticia,Merrill,3,7,104
4441,0.3,0,0,0,0,0,0,43.0,3.0,90041.0,Paula,Obregon,3,19,75
4442,1.7,0,0,0,0,0,0,62.0,2.0,92709.0,Suellen,Kronenberg,3,36,75
4443,3.6,83,0,0,0,0,1,48.0,4.0,91367.0,Lucy,Macias,3,23,62
4444,1.8,169,0,0,0,0,0,38.0,1.0,90034.0,Ben,Pittman,1,14,48
4445,2.8,0,0,0,0,1,1,36.0,2.0,95035.0,Kevin,Yates,1,10,73
4446,1.4,82,0,0,0,1,1,49.0,2.0,90064.0,Amanda,Ferreira,1,25,135
4447,2.2,117,0,0,0,1,1,61.0,3.0,92177.0,Alvin,Ervin,3,35,61
4448,2.0,0,0,0,0,1,0,49.0,3.0,95616.0,Kathleen,Thompson,2,22,78
4449,0.9,0,0,0,0,1,0,59.0,3.0,94102.0,Ronnie,Shives,3,34,40
4450,0.2,0,0,0,0,0,1,30.0,1.0,95211.0,Fabian,Lee,3,6,44
4451,2.5,0,0,0,0,1,0,44.0,2.0,94111.0,Regina,Mcgee,1,20,45
4452,0.4,0,0,0,0,1,0,67.0,2.0,92130.0,Linda,Gilbert,1,41,18
4453,2.3,174,0,0,0,1,0,59.0,4.0,90035.0,Michael,Klein,3,35,53
4454,0.1,0,0,0,0,0,0,37.0,3.0,94112.0,Irene,Harris,2,11,11
4455,0.6,0,0,0,0,1,0,50.0,3.0,94143.0,Georgia,Sivertsen,2,24,38
4456,1.5,0,0,1,1,1,1,56.0,1.0,94040.0,Steven,Hill,2,31,28
4457,0.3,88,0,0,1,1,1,29.0,2.0,94040.0,Arthur,Fogle,1,3,35
4458,1.7,171,0,0,0,1,0,55.0,3.0,92843.0,Guy,Macias,2,29,81
4459,0.8,205,0,0,0,0,0,48.0,2.0,94590.0,Ronald,Poore,3,22,90
4460,4.0,0,0,0,0,0,0,32.0,1.0,90064.0,Virgil,Pua,1,8,115
4461,0.2,0,0,0,0,1,0,47.0,1.0,92093.0,Helen,Howell,2,22,78
4462,1.9,0,0,0,0,1,0,46.0,4.0,94301.0,Joseph,Bourg,3,21,30
4463,0.8,0,0,0,0,1,1,33.0,4.0,95630.0,Billie,Williford,1,7,39
4464,0.1,0,0,0,0,0,0,39.0,3.0,94123.0,Edward,Husk,1,13,69
4465,0.2,79,0,0,0,1,1,60.0,3.0,93943.0,Edgar,Sena,1,35,29
4466,2.2,0,0,0,0,0,1,39.0,4.0,94108.0,Kirk,Jones,2,15,54
4467,2.8,0,0,0,1,1,1,34.0,3.0,90071.0,Rachel,Johnson,1,10,60
4468,0.1,0,0,0,0,0,0,55.0,1.0,91768.0,Catherine,Reigle,3,30,99
4469,2.2,0,0,0,0,1,1,67.0,3.0,94117.0,Tara,Melville,1,42,51
4470,0.5,0,0,1,1,1,1,40.0,3.0,94025.0,Rachel,Labounty,3,14,53
4471,5.3,0,1,0,0,1,0,44.0,2.0,91911.0,Kellie,Chavez,2,20,111
4472,0.8,302,0,0,0,0,0,56.0,3.0,94588.0,Terrell,Creighton,1,30,79
4473,2.8,0,0,0,0,1,0,50.0,1.0,95616.0,Darryl,Robinson,2,25,90
4474,0.3,124,0,0,0,1,1,31.0,2.0,92115.0,William,Jordan,1,5,18
4475,2.4,0,0,0,0,0,0,66.0,3.0,95817.0,Peggy,Norris,1,41,73
4476,0.8,91,0,0,0,1,0,43.0,3.0,95039.0,Charles,Magers,3,18,59
4477,0.3,0,0,0,0,0,0,58.0,2.0,95833.0,Nathan,Jordan,1,32,40
4478,1.5,0,0,0,1,1,1,33.0,1.0,92028.0,John,Chaney,2,9,41
4479,2.1,0,0,0,0,0,0,33.0,1.0,91380.0,Mark,Smith,3,9,53
4480,4.33,0,0,0,0,1,0,32.0,2.0,93117.0,Carla,Eyre,1,8,128
4481,6.0,0,1,0,0,1,0,55.0,2.0,92037.0,Jennifer,Cramer,3,30,145
4482,1.0,0,0,0,0,1,0,25.0,4.0,95045.0,Cecile,Havel,3,-2,35
4483,0.8,0,0,0,0,0,0,40.0,2.0,90404.0,Dennis,Mariner,3,14,28
4484,1.0,256,0,0,0,1,1,54.0,1.0,90095.0,Benjamin,Guzman,1,28,155
4485,3.0,0,0,0,0,1,1,36.0,2.0,95747.0,Elaine,Alverez,1,11,195
4486,2.2,0,0,0,0,0,0,35.0,4.0,92182.0,Dorothy,Burt,2,9,50
4487,0.8,0,0,0,0,0,1,44.0,3.0,92735.0,Luis,Perez,3,19,48
4488,3.6,0,0,0,0,1,1,38.0,1.0,94583.0,Jean,Mendenhall,2,14,81
4489,1.5,0,0,0,0,0,0,30.0,1.0,91030.0,Nicholas,Bradley,1,4,50
4490,0.2,0,0,0,0,1,0,39.0,3.0,95518.0,Randall,Donnally,2,13,21
4491,0.0,0,0,1,0,1,0,35.0,2.0,90250.0,Christopher,Jones,1,9,142
4492,0.4,0,0,0,0,1,0,41.0,4.0,91604.0,Nancy,Bushaw,1,16,64
4493,3.0,0,0,0,0,1,1,56.0,1.0,94939.0,John,Clark,3,26,91
4494,2.6,0,0,0,0,1,1,52.0,1.0,96064.0,Cynthia,Stough,2,28,74
4495,3.7,0,1,0,0,1,0,29.0,1.0,95354.0,Alexander,Cainne,3,4,182
4496,2.67,0,0,0,0,0,0,38.0,4.0,95616.0,John,Williams,1,14,82
4497,2.6,0,0,0,0,0,0,51.0,4.0,95616.0,Irvin,Barrett,1,25,45
4498,3.2,0,0,1,0,1,0,45.0,2.0,95136.0,Janet,Mitchell,1,21,85
4499,0.6,328,0,0,0,0,0,51.0,1.0,90291.0,Ron,Ortiz,1,26,133
4500,0.5,0,0,0,0,1,1,53.0,1.0,91304.0,Noelle,Hemphill,2,26,22
4501,0.5,0,0,0,0,0,1,50.0,4.0,94305.0,Frank,Joyce,2,26,24
4502,2.2,178,0,1,1,1,1,59.0,3.0,94132.0,Paulette,Roy,3,33,38
4503,0.0,0,0,0,0,0,0,57.0,2.0,92647.0,Cecilia,Davis,3,32,80
4504,0.5,108,0,0,0,1,0,45.0,3.0,92374.0,Gertie,Kaufman,1,21,33
4505,1.8,147,0,0,0,0,0,27.0,4.0,93023.0,Kevin,Reeves,3,1,41
4506,1.1,0,0,1,0,1,0,40.0,4.0,94063.0,Carole,Smith,2,15,90
4507,2.8,153,0,0,0,1,1,39.0,1.0,92037.0,Lucas,Tolentino,3,13,89
4508,0.9,0,0,0,0,0,1,26.0,2.0,94550.0,Bernard,Ransom,3,1,8
4509,1.9,0,0,0,0,1,1,27.0,1.0,94117.0,Cecilia,Washington,1,2,85
4510,1.7,0,0,0,0,1,0,55.0,3.0,94550.0,Patrick,Fryer,1,30,53
4511,0.1,0,0,0,0,0,0,64.0,3.0,93109.0,Bradley,Mcdaniel,3,39,20
4512,1.0,0,0,0,0,1,1,41.0,1.0,91911.0,Robert,Custer,1,17,9
4513,0.6,0,0,0,0,1,1,46.0,4.0,95747.0,Jim,Schmidt,1,22,25
4514,1.7,0,0,0,0,1,0,43.0,1.0,92325.0,Ramon,Massie,1,19,114
4515,1.0,0,0,0,0,1,0,24.0,4.0,91768.0,Boyd,Johnston,3,-3,41
4516,2.1,0,0,0,0,0,0,29.0,4.0,94305.0,Walter,Stone,3,3,49
4517,0.7,0,0,0,0,1,0,58.0,4.0,95929.0,Pearle,Coleman,3,32,12
4518,2.5,0,0,0,0,1,0,45.0,3.0,91902.0,Bette,Adams,2,18,50
4519,0.2,0,0,0,0,1,0,53.0,4.0,94609.0,Mary,Brown,2,28,30
4520,0.6,77,0,0,0,0,1,45.0,4.0,92399.0,Jean,Little,1,21,32
4521,2.0,0,0,0,0,0,0,32.0,4.0,94706.0,Chris,Baldwin,2,7,41
4522,0.1,0,0,0,0,0,0,56.0,3.0,95123.0,Dorothy,Powers,2,31,25
4523,0.3,0,0,0,0,0,0,31.0,1.0,90630.0,Alice,Tackett,1,5,29
4524,1.7,0,0,0,0,1,0,29.0,4.0,94040.0,Carol,Glasper,2,4,50
