ID,Age,Family,ZIPCode,FirstName,LastName
627.0,30.0,1.0,94305.0,Judith,Powell
4330.0,59.0,4.0,94063.0,Charlotte,Hopson
626.0,52.0,2.0,95605.0,Kurt,Abrew
2173.0,39.0,2.0,92028.0,Clara,Straw
3196.0,55.0,3.0,90007.0,Benjamin,Trowery
2620.0,33.0,3.0,92093.0,Elizabeth,Perez
2231.0,36.0,1.0,94704.0,Jack,Davila
2831.0,59.0,4.0,95616.0,Frances,Ceja
3960.0,43.0,3.0,91107.0,Amy,Cooley
358.0,38.0,1.0,94610.0,Philip,Rogers
4202.0,61.0,3.0,93109.0,Jorge,Upton
1410.0,41.0,2.0,90745.0,Sharon,Baca
3031.0,50.0,3.0,94509.0,Ilene,Wand
4324.0,52.0,4.0,92008.0,Lee,Ortega
733.0,26.0,1.0,90064.0,Valarie,Newby
511.0,51.0,1.0,95136.0,Marion,Hayes
3231.0,65.0,3.0,94708.0,Dennis,Hanson
4638.0,44.0,4.0,92054.0,Sidney,Lee
4788.0,48.0,3.0,95054.0,Susan,Bacurin
16.0,60.0,1.0,95054.0,Lucy,Solomon
4.0,35.0,1.0,94112.0,Nora,Quinn
2710.0,28.0,3.0,94305.0,Enrique,Panza
2548.0,38.0,2.0,90245.0,Julie,Fricks
4308.0,45.0,4.0,94928.0,Jeannie,Orear
4780.0,39.0,1.0,90747.0,Leo,Gorman
2692.0,61.0,2.0,95064.0,Tom,Goodall
3349.0,61.0,3.0,94303.0,James,Justice
1040.0,41.0,2.0,94304.0,Robert,Smith
1258.0,63.0,1.0,93014.0,Diane,Jones
4066.0,44.0,1.0,94305.0,Kathryn,Wen
3781.0,49.0,2.0,92780.0,Wayne,Avila
4490.0,39.0,3.0,95518.0,Randall,Donnally
2024.0,55.0,1.0,94720.0,Fred,Morris
4679.0,33.0,1.0,93305.0,William,Connors
1556.0,59.0,4.0,93009.0,Raul,Wynn
2518.0,57.0,2.0,95616.0,Nicole,Hollingshead
2183.0,40.0,2.0,94566.0,Thomas,Xu
1065.0,41.0,3.0,95008.0,Harry,Longe
2658.0,31.0,1.0,94583.0,Denise,Young
1106.0,35.0,1.0,95051.0,Victor,Salcido
4040.0,34.0,1.0,92152.0,Steven,Scott
4909.0,40.0,2.0,92121.0,Kirk,Penney
4373.0,34.0,1.0,91765.0,Barbara,Horton
3874.0,54.0,1.0,94550.0,Ivan,Richardson
2275.0,40.0,2.0,90034.0,Isabelle,Lewicki
1980.0,41.0,1.0,91330.0,John,Blasingame
2851.0,58.0,1.0,94720.0,Carmen,Behr
869.0,40.0,2.0,94596.0,Laurie,Remmick
4424.0,61.0,3.0,95816.0,Lawrence,Spencer
4009.0,61.0,3.0,94555.0,Rupert,Helms
1674.0,29.0,2.0,94115.0,Robert,Rhodes
1209.0,50.0,1.0,91711.0,Ralph,Hordge
3719.0,45.0,2.0,92833.0,Frederick,Santelli
848.0,40.0,1.0,94539.0,Bobby,Patterson
1681.0,62.0,2.0,92093.0,Robert,Smith
2826.0,35.0,1.0,95060.0,Patrick,Fender
2469.0,49.0,1.0,94304.0,Ana,Barnes
1602.0,31.0,1.0,93407.0,Gail,Nettles
495.0,41.0,2.0,92647.0,Desiree,Holloway
4528.0,41.0,1.0,90024.0,Elizabeth,Flowers
1419.0,65.0,2.0,92008.0,David,Arno
2976.0,57.0,3.0,91016.0,Brian,Foreman
980.0,50.0,4.0,94720.0,Caroline,Sylla
4116.0,45.0,4.0,94131.0,Annette,Garcia
2145.0,33.0,3.0,94720.0,Deanna,Christiano
3768.0,40.0,4.0,95819.0,Charlie,Saine
4841.0,33.0,4.0,91768.0,Craig,Daily
2685.0,30.0,4.0,92028.0,Hugh,Maloon
2322.0,41.0,3.0,91380.0,Luther,Carlin
1836.0,47.0,2.0,94546.0,Lottie,Price
3064.0,54.0,4.0,95841.0,Lois,Putnam
2184.0,34.0,2.0,90025.0,Kelly,Rose
532.0,32.0,4.0,90401.0,Maria,Starr
4036.0,34.0,2.0,93955.0,Roger,Norris
2096.0,47.0,4.0,94025.0,Bobby,Lashley
3109.0,42.0,3.0,95678.0,Eugene,Mayers
1147.0,31.0,1.0,90034.0,Nancy,Puga
1181.0,42.0,1.0,90504.0,Lewis,Gulick
3297.0,63.0,1.0,94080.0,Christy,Ponder
2559.0,43.0,2.0,95136.0,Jorge,Randall
2281.0,33.0,2.0,94920.0,Shannon,Thompson
4013.0,30.0,2.0,91320.0,John,Frazier
3260.0,33.0,3.0,92251.0,Jillian,Odom
4272.0,25.0,1.0,92507.0,Leslie,English
3503.0,32.0,3.0,95616.0,Russell,Bagby
4481.0,55.0,2.0,92037.0,Jennifer,Cramer
1470.0,59.0,4.0,90005.0,Theresa,Purifoy
1883.0,56.0,3.0,91330.0,Richard,Starkey
3311.0,53.0,4.0,94720.0,Lourie,Roux
1472.0,52.0,1.0,94305.0,John,Twilley
4559.0,44.0,2.0,95521.0,Raleigh,Gregory
2665.0,54.0,1.0,95014.0,Shirley,Lundborg
3946.0,29.0,3.0,92821.0,Sari,King
655.0,54.0,4.0,93940.0,David,Goodman
2003.0,30.0,3.0,92126.0,Larry,Lujan
40.0,38.0,4.0,94115.0,Gale,Garden
673.0,51.0,1.0,96651.0,Robert,Clark
2207.0,33.0,4.0,92831.0,Robert,Binion
4607.0,44.0,2.0,94607.0,Colin,Downey
911.0,60.0,1.0,92120.0,Brian,Mchale
1738.0,44.0,1.0,92399.0,Ernest,Berman
58.0,56.0,2.0,95616.0,Tillie,Thornton
3659.0,60.0,1.0,92612.0,Christina,Taylor
4959.0,50.0,1.0,90095.0,Mark,Brown
727.0,58.0,4.0,91030.0,John,Carr
3178.0,30.0,2.0,91007.0,Robert,Petti
2956.0,54.0,2.0,95518.0,Ester,Arredondo
4760.0,66.0,4.0,92093.0,Gloria,Parrigan
2727.0,62.0,1.0,92028.0,Amy,Fleenor
3375.0,57.0,1.0,91360.0,Kristina,Yager
4491.0,35.0,2.0,90250.0,Christopher,Jones
4989.0,34.0,1.0,95134.0,Gregory,Pruchnik
1141.0,32.0,4.0,94611.0,Mary,Wells
2949.0,44.0,2.0,94720.0,Mark,Mayhugh
3314.0,48.0,1.0,91950.0,Donnell,Weeks
399.0,54.0,2.0,94608.0,Anna,Neumayer
774.0,41.0,2.0,92612.0,Velma,Thomas
3777.0,27.0,3.0,93108.0,Velma,Crane
2050.0,43.0,4.0,92717.0,Wayne,Erwin
2753.0,51.0,3.0,95819.0,Neal,Harold
2.0,45.0,3.0,90089.0,Larry,Lewin
3127.0,57.0,4.0,92780.0,Kevin,Spain
2355.0,35.0,1.0,94043.0,Cindy,Smith
4836.0,65.0,2.0,95370.0,Heather,Millar
281.0,33.0,4.0,92121.0,Lee,Navarro
2856.0,35.0,1.0,91706.0,Bob,Griffith
1720.0,36.0,2.0,91304.0,Allen,Kubo
4483.0,40.0,2.0,90404.0,Dennis,Mariner
2720.0,47.0,1.0,95929.0,Hubert,Thornton
3750.0,43.0,3.0,90095.0,Jamie,Dwyer
2137.0,50.0,1.0,95008.0,Marcos,Miners
2988.0,33.0,2.0,92037.0,Philip,Brown
1630.0,53.0,4.0,93407.0,Bertha,Ryan
4615.0,56.0,4.0,92093.0,Lewis,Wade
3391.0,29.0,3.0,94720.0,Kari,Hayes
1085.0,60.0,4.0,93407.0,Cindy,Reyes
1255.0,36.0,2.0,91101.0,John,Armstrong
3197.0,37.0,4.0,94043.0,David,Filer
2070.0,30.0,4.0,90059.0,Dorie,Bennett
714.0,34.0,3.0,92009.0,Lois,Duenas
1551.0,40.0,1.0,93117.0,Bettina,Ruybal
1875.0,37.0,3.0,95819.0,Paula,Coyle
4177.0,44.0,1.0,95131.0,Marti,Griffin
3292.0,53.0,1.0,94998.0,Sharon,Miners
664.0,46.0,3.0,90503.0,James,Leesman
2719.0,59.0,2.0,95064.0,Jared,Findley
1640.0,56.0,2.0,94571.0,Spencer,King
3584.0,30.0,4.0,95112.0,Karen,Knutson
801.0,31.0,1.0,91040.0,Frances,Reynolds
4419.0,59.0,4.0,95125.0,Julia,Venegas
2253.0,58.0,3.0,95819.0,Juan,Krick
1505.0,30.0,2.0,92028.0,Carol,Witherspoon
1945.0,52.0,3.0,90095.0,Thomas,Menn
831.0,29.0,3.0,92407.0,Janie,Thompson
3202.0,28.0,4.0,92121.0,Susan,Howard
1038.0,35.0,1.0,93106.0,Mary,Heaton
2006.0,47.0,2.0,90254.0,Luvenia,Sherrow
3471.0,57.0,2.0,90503.0,Joshua,Yeager
3225.0,45.0,3.0,94025.0,Marcos,Tolbert
3518.0,30.0,1.0,94234.0,Herbert,Sampson
2475.0,64.0,2.0,92122.0,John,Teague
1055.0,63.0,4.0,95136.0,Zulema,Weuve
2104.0,37.0,2.0,90630.0,Betty,Stephenson
468.0,45.0,1.0,90232.0,Robert,Canfield
3983.0,24.0,1.0,94566.0,Martha,Blankenship
1926.0,43.0,1.0,90245.0,Ella,Dolfi
3950.0,31.0,1.0,93407.0,Juan,Meyer
4430.0,55.0,2.0,94720.0,Douglas,Pugsley
3204.0,44.0,2.0,92677.0,Larry,Jones
1421.0,30.0,1.0,91605.0,Kevin,Schroepfer
3155.0,27.0,1.0,94305.0,Shaunte,Mcginty
632.0,45.0,3.0,94960.0,Barbara,Mcclarty
3234.0,46.0,1.0,95037.0,Raymond,Flory
4446.0,49.0,2.0,90064.0,Amanda,Ferreira
2512.0,51.0,4.0,92121.0,Christine,Baker
2022.0,46.0,4.0,91380.0,Richard,Livingston
3076.0,26.0,2.0,95616.0,Robert,Monford
339.0,29.0,2.0,93657.0,Marcus,Brown
2558.0,36.0,4.0,94553.0,Liz,Fleming
2350.0,59.0,1.0,94610.0,Barbara,Royal
1603.0,40.0,4.0,90245.0,Kris,Lagrone
1365.0,44.0,4.0,92129.0,Cathy,Haggard
4146.0,58.0,4.0,94305.0,Brittany,Montgomery
3822.0,35.0,2.0,92220.0,Autumn,Clements
1491.0,30.0,4.0,95020.0,Frank,Sutton
1547.0,33.0,1.0,95136.0,Dennis,Mak
2574.0,58.0,2.0,90095.0,Elizabeth,Chandler
1236.0,54.0,4.0,94110.0,Eunice,Kenison
3245.0,48.0,4.0,92624.0,Mario,Springer
3623.0,54.0,4.0,94901.0,Steven,Pittman
4346.0,26.0,2.0,94608.0,Allen,Scott
1880.0,56.0,3.0,90401.0,Loren,Painter
1686.0,40.0,4.0,90011.0,Hazel,Martinez
2440.0,51.0,3.0,91116.0,Mark,Jones
1574.0,44.0,1.0,92028.0,Jason,Sanchez
4834.0,49.0,1.0,92647.0,Melvin,Alvarez
1184.0,50.0,3.0,94105.0,Constance,Green
1795.0,56.0,3.0,91355.0,Julio,Mahnken
3551.0,40.0,1.0,94609.0,Rita,Harris
782.0,56.0,3.0,94588.0,Debbie,Richards
2424.0,50.0,1.0,91335.0,Billy,Patton
242.0,48.0,1.0,91711.0,Sheila,Leblanc
2987.0,55.0,2.0,94305.0,David,Bicknell
3389.0,45.0,2.0,91320.0,Cassandra,Ozzella
4498.0,45.0,2.0,95136.0,Janet,Mitchell
586.0,34.0,4.0,92653.0,Mary,Valladares
976.0,63.0,2.0,92122.0,Mark,Johnson
3119.0,64.0,1.0,90095.0,Roberta,Hand
2098.0,37.0,3.0,90740.0,William,Smith
1974.0,47.0,2.0,92192.0,John,Sheldon
3065.0,59.0,3.0,94701.0,Jeanette,Cathey
3759.0,47.0,2.0,94720.0,Tanya,Fincher
2119.0,31.0,2.0,91320.0,Bryon,Cline
184.0,29.0,3.0,92173.0,Denise,Romero
4635.0,42.0,1.0,94928.0,William,Rigaud
3948.0,32.0,4.0,94710.0,Inez,Harris
4765.0,56.0,4.0,95051.0,Javier,Aguilar
2013.0,57.0,1.0,93943.0,Charles,Warner
4169.0,60.0,4.0,95020.0,Wendy,Quinones
2729.0,39.0,3.0,94555.0,Scott,Martinez
3422.0,49.0,1.0,90245.0,Sharlene,Santana
1364.0,32.0,1.0,92115.0,Donald,Premo
210.0,64.0,4.0,94707.0,Kathy,Davis
4126.0,60.0,2.0,94104.0,Christa,Mcfalls
2185.0,62.0,2.0,90095.0,Christopher,Bogan
592.0,30.0,1.0,92037.0,Kenneth,Spriggs
195.0,53.0,2.0,92697.0,Casey,Lewis
1814.0,61.0,3.0,90033.0,Alan,Dolfi
4924.0,40.0,3.0,92029.0,Lillie,Liao
2032.0,60.0,3.0,94608.0,Shirley,Leighton
197.0,48.0,1.0,93407.0,Angelique,Panto
1172.0,64.0,1.0,95014.0,Robert,Jewett
1901.0,61.0,4.0,91365.0,Santo,Fairchild
2809.0,53.0,3.0,94583.0,Eva,Lobel
2423.0,58.0,2.0,95014.0,Gonzalo,Stainback
2803.0,52.0,1.0,90650.0,Joel,Burns
270.0,43.0,1.0,95039.0,Heather,Whitney
3626.0,47.0,4.0,92037.0,Nathaniel,Kim
909.0,66.0,4.0,93023.0,Lee,Garay
2038.0,35.0,2.0,95616.0,Clayton,Brand
3480.0,31.0,2.0,94720.0,Daniel,Brown
4305.0,64.0,3.0,95678.0,Darleen,Green
735.0,66.0,2.0,92182.0,Faviola,Franks
1813.0,43.0,1.0,95054.0,Theodore,Berry
2060.0,28.0,2.0,92121.0,Juanita,Williams
4605.0,32.0,2.0,90601.0,Jesse,Oneal
674.0,34.0,1.0,95670.0,Terra,Fallin
1271.0,43.0,2.0,91311.0,Scott,Pedrick
3498.0,55.0,2.0,92130.0,Marcia,Willis
3063.0,39.0,1.0,92521.0,Nicholas,Root
4922.0,37.0,3.0,95814.0,Jessie,Smith
2277.0,29.0,4.0,92093.0,Maria,Wolff
1203.0,35.0,4.0,95521.0,Calvin,Waterson
813.0,36.0,4.0,90089.0,Steven,Lashua
701.0,37.0,2.0,90089.0,Dwayne,Duffy
1665.0,61.0,1.0,91605.0,Michael,Reither
518.0,54.0,3.0,92834.0,Delores,Moses
3526.0,59.0,4.0,96651.0,Jessica,Carl
3194.0,31.0,1.0,95616.0,Donald,Webster
4005.0,65.0,3.0,92507.0,Lance,Galindo
1354.0,50.0,1.0,94124.0,Justin,Rutledge
1565.0,64.0,4.0,94706.0,Nathan,Weber
689.0,44.0,4.0,94304.0,Barbara,Juba
4438.0,63.0,2.0,92507.0,Everett,Fenton
4696.0,45.0,1.0,95605.0,Miriam,Everts
201.0,32.0,1.0,91355.0,Mary,Repine
1304.0,29.0,2.0,94720.0,Brian,West
2339.0,42.0,2.0,94611.0,William,Wrenn
1701.0,43.0,3.0,90089.0,Roy,Soliman
566.0,55.0,3.0,90210.0,Rafael,Risner
838.0,30.0,1.0,92096.0,Stephany,Peterson
3529.0,43.0,3.0,90210.0,Megan,Weinberger
3685.0,57.0,4.0,92093.0,Patsy,Poquette
577.0,25.0,3.0,92870.0,Timothy,Sanchez
1887.0,65.0,4.0,94105.0,Renee,Wong
3412.0,63.0,1.0,94010.0,Susan,Tipps
2680.0,57.0,2.0,92704.0,Hannah,Hill
2530.0,29.0,3.0,95819.0,Oscar,Hankin
2008.0,48.0,3.0,94010.0,Shelley,Bronson
926.0,42.0,1.0,94720.0,Pamela,Orndorff
88.0,48.0,3.0,94305.0,Alvin,Garrett
2229.0,48.0,4.0,90254.0,William,Murley
1250.0,51.0,1.0,90032.0,Tracy,Thai
3495.0,29.0,4.0,91330.0,Larry,Whapham
8.0,50.0,1.0,93943.0,Karl,Mitchell
1610.0,66.0,1.0,93023.0,Antonia,Ratliff
851.0,46.0,1.0,95054.0,Cory,Walker
2412.0,47.0,3.0,91330.0,David,Gentry
3030.0,41.0,2.0,94960.0,Daniela,Decker
4262.0,53.0,4.0,92507.0,Dale,Massey
2126.0,44.0,4.0,91910.0,Tracy,Hudson
4602.0,37.0,1.0,95630.0,Gary,Sindorf
1299.0,38.0,1.0,90274.0,Diane,Winn
608.0,28.0,1.0,95014.0,Pamela,Roy
4038.0,52.0,1.0,91335.0,Joyce,Moye
2364.0,39.0,2.0,90095.0,Roy,Welch
3213.0,61.0,1.0,92697.0,Dennis,Reed
385.0,51.0,4.0,9307.0,Jacob,Garza
4193.0,50.0,1.0,91768.0,Eric,Mckenzie
209.0,40.0,4.0,94110.0,Lisa,Longe
1966.0,45.0,3.0,90095.0,Carrie,Brock
4253.0,54.0,1.0,91107.0,Frederick,Vos
768.0,64.0,1.0,92024.0,Coletta,Beaty
2752.0,47.0,4.0,92251.0,Velma,Sparks
162.0,61.0,2.0,95053.0,Ron,Diaz
4736.0,34.0,4.0,94707.0,Richard,Pooler
4774.0,53.0,2.0,92029.0,Abigail,Frazier
3955.0,32.0,2.0,93108.0,Melissa,Jackson
2091.0,50.0,1.0,95023.0,Karla,Sanders
3736.0,40.0,1.0,91103.0,Corrine,Velez
3516.0,50.0,2.0,94143.0,Jean,Peek
3926.0,42.0,1.0,90717.0,Bethann,Pound
667.0,52.0,1.0,92120.0,Samuel,Swanson
4315.0,35.0,4.0,94305.0,Taylor,Burdette
250.0,26.0,3.0,90089.0,Catina,Beadle
2903.0,56.0,4.0,94022.0,Derrick,Parrish
3715.0,49.0,2.0,94720.0,Ann,Horton
1408.0,63.0,2.0,94306.0,Bonnie,Debois
12.0,29.0,3.0,90277.0,Ronald,Taylor
3485.0,45.0,3.0,92104.0,Frank,Mena
4734.0,49.0,1.0,90032.0,Graham,Cohen
3142.0,57.0,3.0,90405.0,Johnnie,Veshedsky
299.0,43.0,2.0,92069.0,Betty,Mendoza
2471.0,33.0,2.0,92122.0,Camille,Mcdonough
512.0,31.0,4.0,94143.0,Gabrielle,Davidson
4076.0,30.0,4.0,90601.0,Michael,Sweet
1314.0,52.0,4.0,92008.0,Richard,Ide
4266.0,27.0,4.0,93943.0,Melissa,Smith
2215.0,53.0,1.0,92735.0,Tracy,Koontz
2106.0,31.0,4.0,94114.0,Nan,Modica
737.0,61.0,3.0,91016.0,Jacqueline,Butler
562.0,63.0,4.0,94234.0,Robert,Shaw
2567.0,30.0,1.0,94305.0,Renee,Christensen
4383.0,60.0,3.0,92182.0,Evelyn,Jones
4163.0,61.0,1.0,94704.0,Megan,Vassell
3890.0,26.0,1.0,93014.0,Marco,Smith
2176.0,37.0,2.0,94305.0,Kristel,Dacosta
1349.0,38.0,1.0,95051.0,John,Harris
2061.0,54.0,4.0,92093.0,Racheal,Wilson
2766.0,54.0,4.0,92093.0,Corey,Scott
311.0,57.0,4.0,90277.0,Gary,Stapleton
4666.0,40.0,2.0,90095.0,Vicki,Hawkins
3339.0,35.0,4.0,92037.0,Steven,Mallon
3971.0,65.0,3.0,95060.0,Kathleen,Lay
3459.0,48.0,2.0,95053.0,Damien,Pullen
3023.0,59.0,4.0,94608.0,Mark,Shipps
2503.0,58.0,2.0,92009.0,Pam,Fitzhugh
4826.0,56.0,2.0,95014.0,Lean,Cohn
3284.0,56.0,4.0,92152.0,Marcus,Sullivan
4409.0,64.0,2.0,93403.0,June,Finch
4982.0,34.0,2.0,90266.0,George,Edwards
1058.0,30.0,2.0,95503.0,Mildred,Quincel
2099.0,59.0,1.0,90089.0,Judy,Nguyen
1282.0,39.0,3.0,92093.0,Kirk,Ginn
1994.0,30.0,2.0,94545.0,Ethel,Cooper
2614.0,52.0,2.0,94501.0,Rhonda,Salak
3904.0,47.0,1.0,93943.0,Bessie,Jackson
178.0,29.0,4.0,94132.0,Gina,Gneiser
2806.0,37.0,3.0,94523.0,Richard,Harris
1484.0,58.0,1.0,92717.0,Deborah,Soto
4545.0,28.0,3.0,95819.0,Marietta,Houston
1014.0,39.0,3.0,94551.0,Francisco,Jensen
3642.0,59.0,4.0,94402.0,Gabriela,Leary
4514.0,43.0,1.0,92325.0,Ramon,Massie
616.0,63.0,2.0,93943.0,Warren,Quinonez
277.0,30.0,4.0,90058.0,Geralyn,Denham
3699.0,38.0,3.0,96001.0,Carol,Elsea
3344.0,62.0,1.0,94801.0,Linda,Baynard
3210.0,42.0,2.0,91355.0,Gerald,Rhoads
3593.0,33.0,1.0,94704.0,Daniel,Horrocks
1176.0,29.0,1.0,91006.0,Edward,Johnson
1158.0,48.0,1.0,94998.0,Franklin,Jesus
1277.0,42.0,2.0,95351.0,Willie,Pennington
417.0,40.0,2.0,94304.0,Sherry,Sahsman
3276.0,32.0,1.0,95134.0,Rickey,Pratt
2985.0,54.0,2.0,92709.0,Laura,Richmon
3405.0,39.0,1.0,94303.0,Betty,Fortin
1853.0,32.0,4.0,94596.0,Samuel,Perkins
4331.0,62.0,1.0,90401.0,James,Moriarity
2707.0,43.0,1.0,90740.0,Hollis,Griffith
2268.0,38.0,2.0,92647.0,Michael,Martinez
4400.0,48.0,1.0,94904.0,James,Luby
3169.0,51.0,1.0,94701.0,David,Halliday
2653.0,24.0,4.0,90089.0,Mary,Virkler
2632.0,47.0,1.0,92521.0,Jared,Jenkins
2978.0,35.0,1.0,94109.0,Betty,Skiver
2063.0,57.0,3.0,92521.0,James,Lassiter
4056.0,42.0,3.0,93460.0,Joyce,Singleton
3924.0,41.0,1.0,90502.0,Teresa,Foor
4037.0,46.0,2.0,93117.0,Randolph,Walker
3696.0,61.0,1.0,90272.0,Heather,Thrall
4653.0,38.0,3.0,91311.0,Karen,Mccloud
3691.0,63.0,2.0,95449.0,Claudia,Simmons
3553.0,51.0,4.0,93106.0,Karin,Ozuna
3818.0,65.0,1.0,92093.0,Tim,Helbig
1021.0,54.0,1.0,90071.0,Reginald,Moldrem
4229.0,34.0,2.0,95060.0,Scottie,Salazar
2849.0,24.0,2.0,94720.0,Bradley,Arredondo
2695.0,45.0,3.0,94720.0,Dennis,Campbell
4818.0,46.0,2.0,93305.0,Ray,Colligan
2977.0,33.0,1.0,95747.0,Eileen,Stein
1119.0,42.0,2.0,95670.0,Eric,Thedford
3743.0,32.0,1.0,94596.0,Vivian,Oden
1646.0,56.0,4.0,92096.0,Kenneth,Doverspike
2687.0,50.0,2.0,95053.0,Joann,Laskoski
2644.0,63.0,4.0,92630.0,Karen,Pavlovic
3370.0,34.0,4.0,95616.0,Mary,Simmons
3046.0,58.0,1.0,91768.0,Harold,Russel
1441.0,42.0,3.0,94610.0,Arla,Keppler
4770.0,26.0,4.0,95064.0,Michael,Aronson
2365.0,59.0,2.0,94923.0,Lillian,Schultz
2484.0,44.0,4.0,93943.0,Gertie,Lewis
2360.0,36.0,2.0,95060.0,David,Garza
513.0,39.0,3.0,95035.0,Carolyn,Paiz
3152.0,43.0,3.0,94110.0,Vicki,Dahlen
1752.0,55.0,2.0,94720.0,Kelley,Valcourt
3646.0,42.0,1.0,92103.0,Robert,Booth
1858.0,37.0,1.0,94066.0,Angela,Bridges
1611.0,38.0,1.0,94305.0,Pauline,Burns
963.0,47.0,1.0,95833.0,Richard,Schneider
2005.0,30.0,1.0,92704.0,Stephen,Carlson
2723.0,58.0,4.0,92126.0,Kenny,Jaye
3353.0,34.0,1.0,92521.0,Mary,Vierra
1137.0,47.0,1.0,94086.0,Hector,Savage
4634.0,31.0,1.0,93106.0,Glenda,Dixon
2232.0,46.0,1.0,94575.0,Dale,Kirk
3218.0,65.0,4.0,93022.0,Edith,Page
1779.0,27.0,3.0,94710.0,John,Lecompte
1673.0,48.0,3.0,94546.0,Amanda,Boisse
1054.0,58.0,1.0,95819.0,Manuel,Jonas
587.0,39.0,2.0,94305.0,David,Smith
4211.0,35.0,2.0,95819.0,Anthony,Stamm
2272.0,60.0,3.0,94928.0,Sharlene,Wahlman
1726.0,57.0,1.0,95348.0,Clarice,Welch
934.0,50.0,2.0,92064.0,Pablo,Lofton
557.0,60.0,3.0,93105.0,Susan,Jun
510.0,52.0,2.0,90503.0,Helen,Nance
2263.0,55.0,2.0,95070.0,Cruz,Mancini
1893.0,55.0,3.0,94110.0,Ricky,Swanson
446.0,58.0,3.0,94590.0,Donn,Auker
1332.0,31.0,1.0,92692.0,Julianna,Lauriano
1657.0,40.0,2.0,92646.0,Charlene,Basbas
3959.0,59.0,4.0,90009.0,Sarah,Dawson
1845.0,65.0,3.0,92717.0,Paul,Damron
3616.0,58.0,2.0,95616.0,Fredrick,Holzinger
739.0,36.0,4.0,94596.0,Tony,Mccormick
3577.0,56.0,3.0,90245.0,Joseph,Krob
2561.0,44.0,2.0,93943.0,Corey,Couch
3462.0,57.0,3.0,92007.0,Michael,Worthy
2320.0,34.0,2.0,95819.0,Armando,Sakamoto
4050.0,54.0,4.0,94122.0,Christopher,Thomason
2497.0,63.0,3.0,93117.0,Wendy,Lubinski
3290.0,50.0,1.0,94303.0,Hope,Felan
1614.0,60.0,4.0,94305.0,Trinity,Evans
1005.0,53.0,4.0,95054.0,Joey,Schreck
3050.0,60.0,2.0,94720.0,Anna,Meyer
200.0,36.0,1.0,92152.0,Frances,Nicholas
2810.0,42.0,3.0,94705.0,Jim,Larson
451.0,51.0,1.0,95747.0,Guadalupe,Benefield
2867.0,46.0,2.0,90089.0,Harriett,Rea
692.0,45.0,3.0,90025.0,Anthony,Leutwiler
1534.0,62.0,1.0,93943.0,Melissa,Mabe
4311.0,65.0,4.0,94143.0,William,Christofferso
4988.0,48.0,3.0,93943.0,Shirley,Mattern
489.0,37.0,3.0,94122.0,Karen,Towe
1904.0,56.0,3.0,90095.0,Juan,Lee
3632.0,46.0,4.0,90089.0,Annette,Rodriquez
233.0,46.0,3.0,94122.0,Charles,Huggins
4800.0,44.0,4.0,94306.0,Martin,Desmarais
1492.0,38.0,2.0,94553.0,Clyde,Nagase
319.0,27.0,4.0,95670.0,Mark,Eyler
1785.0,54.0,3.0,91355.0,Larry,Dixon
4135.0,35.0,4.0,92154.0,Amy,Kramer
1489.0,38.0,2.0,95825.0,Wendy,Delp
2872.0,65.0,4.0,94131.0,Blaine,Reyes
4938.0,33.0,1.0,94960.0,Natalia,Cousin
749.0,41.0,1.0,91330.0,April,Starr
3055.0,45.0,4.0,92697.0,Paul,Kelly
4372.0,64.0,4.0,90024.0,Robert,Sherwood
3277.0,55.0,1.0,92123.0,Tyler,Dishman
3778.0,62.0,1.0,94706.0,Tracy,Pomeroy
4145.0,47.0,2.0,91367.0,Edna,Jones
366.0,57.0,1.0,90089.0,Robert,Pepin
2560.0,36.0,2.0,90212.0,Maggie,Goodale
3507.0,27.0,4.0,95827.0,Bradley,Rieser
3336.0,35.0,2.0,92069.0,Cindy,Hutchinson
3161.0,41.0,1.0,94304.0,James,Anderson
4569.0,26.0,4.0,94305.0,Robert,Scott
621.0,33.0,4.0,91129.0,Jimmy,Box
296.0,60.0,2.0,94304.0,Benjamin,Perry
3592.0,58.0,2.0,94109.0,Josie,Doty
1144.0,33.0,1.0,94022.0,Maria,Wordsworth
389.0,54.0,4.0,95814.0,Walter,Hamilton
1139.0,30.0,4.0,93101.0,Tiara,Harbaugh
1531.0,47.0,1.0,94066.0,Anthony,Munro
1311.0,62.0,3.0,95616.0,David,Domke
4604.0,37.0,1.0,91768.0,Edna,Carpentier
537.0,25.0,3.0,92173.0,Lori,Tran
3236.0,60.0,2.0,91711.0,Roger,George
2742.0,29.0,1.0,90266.0,Elizabeth,Barger
1699.0,44.0,1.0,92121.0,Daniel,Sanders
4064.0,47.0,2.0,94108.0,Scott,Bowers
4275.0,30.0,4.0,91380.0,Charles,Porter
4560.0,47.0,3.0,91950.0,Lynn,French
652.0,28.0,3.0,92121.0,Laurie,Acosta
711.0,43.0,3.0,94085.0,Pamela,Tureson
131.0,28.0,3.0,94801.0,David,Darragh
931.0,28.0,3.0,92103.0,Jessica,Bowman
535.0,53.0,2.0,93117.0,Chester,Johnson
2952.0,26.0,2.0,94720.0,Pamela,Wise
3988.0,62.0,2.0,95833.0,Mary,Spellman
1244.0,34.0,1.0,92697.0,Morgan,Ruiz
1109.0,55.0,4.0,95051.0,Svetlana,Koch
190.0,55.0,2.0,94043.0,Lloyd,Turner
1076.0,41.0,4.0,90024.0,Greg,Mcwilliams
3636.0,58.0,2.0,95616.0,Magnolia,Mcdonald
